molecule_chembl_id,pref_name,canonical_smiles,standard_inchi_key,full_mwt,full_molformula,alogp,np_likeness_score,natural_product,compound_id,name,domain,chemical_class,label_source,smiles_final,standard_id,er_alpha_active,er_alpha_active_max_pchembl,ahr_active,ahr_active_max_pchembl,ar_active,ar_active_max_pchembl,esr1_binding,esr1_binding_max_pchembl,esr1_agonism,esr1_agonism_max_pchembl,esr1_antagonism,esr1_antagonism_max_pchembl,esr1_reporter,esr1_reporter_max_pchembl,ahr_binding,ahr_binding_max_pchembl,ahr_agonism,ahr_agonism_max_pchembl,ahr_reporter,ahr_reporter_max_pchembl,ar_binding,ar_binding_max_pchembl,ar_agonism,ar_agonism_max_pchembl,ar_antagonism,ar_antagonism_max_pchembl,ar_reporter,ar_reporter_max_pchembl,mie_receptor_binding,mie_receptor_binding_max_pchembl,mie_receptor_agonism,mie_receptor_agonism_max_pchembl,mie_receptor_antagonism,mie_receptor_antagonism_max_pchembl,reporter_response,reporter_response_max_pchembl,measured_tasks
CHEMBL5742711,,N#Cc1ccc(N2CCc3c(ncnc3Nc3ccc(C(=O)NCC(F)(F)F)nn3)C2)cc1Cl,RZUVFWZNRVZNJV-UHFFFAOYSA-N,488.86,C21H16ClF3N8O,3.39,-2.15,0,CHEMBL5742711,,generic_bioactive,,chembl_source_target_mie_curated,N#Cc1ccc(N2CCc3c(ncnc3Nc3ccc(C(=O)NCC(F)(F)F)nn3)C2)cc1Cl,RZUVFWZNRVZNJV-UHFFFAOYSA-N,,,,,1.0,8.7,,,,,,,,,,,,,,,1.0,8.7,1.0,8.7,1.0,8.7,1.0,8.7,1,8.7,1,8.7,1,8.7,1,8.7,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL5743383,,COc1nc(NCCNCCCF)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(C)(F)F,RXNHHJVJISQOFC-MZNJEOGPSA-N,489.59,C26H34F3N5O,4.92,-0.44,0,CHEMBL5743383,,generic_bioactive,,chembl_source_target_mie_curated,COc1nc(NCCNCCCF)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(C)(F)F,RXNHHJVJISQOFC-MZNJEOGPSA-N,1.0,9.68,,,,,1.0,9.68,,,,,,,,,,,,,,,,,,,,,1,9.68,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5743400,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,VIFIJKQSOSJVSI-PUAOIOHZSA-N,527.99,C26H30ClF4N3O2,5.25,-0.39,0,CHEMBL5743400,,generic_bioactive,,chembl_source_target_mie_curated,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2Cl)N1CC(F)(F)CO,VIFIJKQSOSJVSI-PUAOIOHZSA-N,1.0,10.05,,,,,1.0,10.05,,,,,,,,,,,,,,,,,,,,,1,10.05,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5743773,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC1(F)COC1,DJLIOXKSBVOKTM-NSYGIPOTSA-N,488.55,C26H31F3N4O2,4.1,-0.28,0,CHEMBL5743773,,generic_bioactive,,chembl_source_target_mie_curated,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC1(F)COC1,DJLIOXKSBVOKTM-NSYGIPOTSA-N,1.0,8.28,,,,,1.0,8.28,,,,,,,,,,,,,,,,,,,,,1,8.28,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5743949,,Oc1ccc2c(c1)CCCC(c1ccc3cc[nH]c3c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,VIQGWJNVPWEGEP-NDEPHWFRSA-N,496.63,C32H33FN2O2,6.98,-0.05,0,CHEMBL5743949,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)CCCC(c1ccc3cc[nH]c3c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,VIQGWJNVPWEGEP-NDEPHWFRSA-N,1.0,8.1,,,,,1.0,8.1,1.0,8.1,1.0,8.1,,,,,,,,,,,,,,,,,1,8.1,1,8.1,1,8.1,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5744010,,Cc1c(N2C(=O)C(C)(C)N(CCCOc3ccc(-c4ccncc4)c(C(F)(F)F)c3)C2=S)ccc(C#N)c1C(F)(F)F,VBTSUHYBYLJNIY-UHFFFAOYSA-N,606.59,C29H24F6N4O2S,7.15,-0.93,0,CHEMBL5744010,,generic_bioactive,,chembl_source_target_mie_curated,Cc1c(N2C(=O)C(C)(C)N(CCCOc3ccc(-c4ccncc4)c(C(F)(F)F)c3)C2=S)ccc(C#N)c1C(F)(F)F,VBTSUHYBYLJNIY-UHFFFAOYSA-N,,,,,1.0,7.92,,,,,,,,,,,,,,,1.0,7.92,,,,,,,1,7.92,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL5744517,,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1cc(C(F)(F)F)c([N+](=O)[O-])cn1,XJRBJUPBKRUUCW-HNNXBMFYSA-N,451.35,C16H13F4N3O6S,2.31,-1.45,0,CHEMBL5744517,,generic_bioactive,,chembl_source_target_mie_curated,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1cc(C(F)(F)F)c([N+](=O)[O-])cn1,XJRBJUPBKRUUCW-HNNXBMFYSA-N,,,,,1.0,5.14,,,,,,,,,,,,,,,1.0,5.14,1.0,5.14,1.0,5.14,1.0,5.14,1,5.14,1,5.14,1,5.14,1,5.14,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL5744627,,CCOC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1OC,VJOKGSDCBFWWDR-NTUHNPAUSA-N,462.52,C26H22O6S,6.36,-0.02,0,CHEMBL5744627,,generic_bioactive,,chembl_source_target_mie_curated,CCOC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1OC,VJOKGSDCBFWWDR-NTUHNPAUSA-N,1.0,5.0,,,,,1.0,5.0,,,,,1.0,5.0,,,,,,,,,,,,,,,1,5.0,,,,,1,5.0,"er_alpha_active,esr1_binding,esr1_reporter,mie_receptor_binding,reporter_response"
CHEMBL5744708,,COc1cc(OCCN2CC(CF)C2)cc(F)c1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)(F)CF,RBVALFDOHPFOOP-DXPJPUQTSA-N,538.56,C27H31F5N4O2,4.93,-0.73,0,CHEMBL5744708,,generic_bioactive,,chembl_source_target_mie_curated,COc1cc(OCCN2CC(CF)C2)cc(F)c1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)(F)CF,RBVALFDOHPFOOP-DXPJPUQTSA-N,1.0,8.59,,,,,1.0,8.59,,,,,,,,,,,,,,,,,,,,,1,8.59,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5745065,,Cc1cc2cc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)ccc2[nH]1,VTZCIBCTZTZZFP-LJAQVGFWSA-N,510.65,C33H35FN2O2,7.29,-0.25,0,CHEMBL5745065,,generic_bioactive,,chembl_source_target_mie_curated,Cc1cc2cc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)ccc2[nH]1,VTZCIBCTZTZZFP-LJAQVGFWSA-N,1.0,8.3,,,,,1.0,8.3,1.0,8.3,1.0,8.3,,,,,,,,,,,,,,,,,1,8.3,1,8.3,1,8.3,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5745221,,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1c1ccc(CNC(=O)c2cncs2)cc1,QXIPIJIEAIHZTI-UHFFFAOYSA-N,513.5,C24H18F3N5O3S,4.72,-1.51,0,CHEMBL5745221,,generic_bioactive,,chembl_source_target_mie_curated,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1c1ccc(CNC(=O)c2cncs2)cc1,QXIPIJIEAIHZTI-UHFFFAOYSA-N,,,,,1.0,6.3,,,,,,,,,,,,,,,1.0,6.3,1.0,6.3,1.0,6.3,1.0,6.3,1,6.3,1,6.3,1,6.3,1,6.3,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL574524,,CCCC(Cc1ccc(O)cc1)c1ccc(O)cc1,HSQPVXYXQYREJB-UHFFFAOYSA-N,256.35,C17H20O2,4.22,0.53,0,CHEMBL574524,,generic_bioactive,,chembl_source_target_mie_curated,CCCC(Cc1ccc(O)cc1)c1ccc(O)cc1,HSQPVXYXQYREJB-UHFFFAOYSA-N,1.0,8.7,,,,,,,1.0,8.7,,,1.0,8.7,,,,,,,,,,,,,,,,,1,8.7,,,1,8.7,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL5745628,,Oc1ccc2c(c1)CCCC(c1ccc3c(c1)OC(F)(F)O3)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,XLGXLDLBOICQPN-VWLOTQADSA-N,537.58,C31H30F3NO4,6.82,-0.12,0,CHEMBL5745628,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)CCCC(c1ccc3c(c1)OC(F)(F)O3)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,XLGXLDLBOICQPN-VWLOTQADSA-N,1.0,8.7,,,,,1.0,8.7,1.0,8.7,1.0,8.7,,,,,,,,,,,,,,,,,1,8.7,1,8.7,1,8.7,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5745714,,Cc1cc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)c(F)c3CCC2)ccc1Cl,CHQNGBAKHJXABH-DEOSSOPVSA-N,524.05,C31H32ClF2NO2,7.6,-0.45,0,CHEMBL5745714,,generic_bioactive,,chembl_source_target_mie_curated,Cc1cc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)c(F)c3CCC2)ccc1Cl,CHQNGBAKHJXABH-DEOSSOPVSA-N,1.0,7.47,,,,,1.0,7.47,1.0,7.47,1.0,7.47,,,,,,,,,,,,,,,,,1,7.47,1,7.47,1,7.47,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5746025,,Cc1ccc(-c2ccc(OCCCN3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)cn1,ICGLRQAZZYDKIT-UHFFFAOYSA-N,538.6,C28H25F3N4O2S,6.13,-1.37,0,CHEMBL5746025,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccc(-c2ccc(OCCCN3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)cn1,ICGLRQAZZYDKIT-UHFFFAOYSA-N,,,,,1.0,7.3,,,,,,,,,,,,,,,1.0,7.3,,,,,,,1,7.3,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL5746431,,Cc1c(N2C(=O)N(CCCOc3ccc4cccnc4c3)C(C)(C)C2=O)ccc(C#N)c1Cl,RMZZUNMJNMCSIR-UHFFFAOYSA-N,462.94,C25H23ClN4O3,5.08,-1.01,0,CHEMBL5746431,,generic_bioactive,,chembl_source_target_mie_curated,Cc1c(N2C(=O)N(CCCOc3ccc4cccnc4c3)C(C)(C)C2=O)ccc(C#N)c1Cl,RMZZUNMJNMCSIR-UHFFFAOYSA-N,,,,,1.0,6.72,,,,,,,,,,,,,,,1.0,6.72,,,,,,,1,6.72,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL5746935,,COc1cc(NC2CN(CCCF)C2)cnc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)(F)F,KBSGBIFMBKBFMH-MYYSRTQBSA-N,506.55,C25H30F4N6O,4.32,-1.11,0,CHEMBL5746935,,generic_bioactive,,chembl_source_target_mie_curated,COc1cc(NC2CN(CCCF)C2)cnc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)(F)F,KBSGBIFMBKBFMH-MYYSRTQBSA-N,1.0,8.39,,,,,1.0,8.39,,,,,,,,,,,,,,,,,,,,,1,8.39,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5746996,,N#Cc1ccc(N2CCc3c(ncnc3Nc3nc(C(F)(F)F)c(C(=O)NCC(F)(F)F)s3)C2)cc1C(F)(F)F,UZCHMABSKIYPKN-UHFFFAOYSA-N,595.45,C22H14F9N7OS,5.44,-1.8,0,CHEMBL5746996,,generic_bioactive,,chembl_source_target_mie_curated,N#Cc1ccc(N2CCc3c(ncnc3Nc3nc(C(F)(F)F)c(C(=O)NCC(F)(F)F)s3)C2)cc1C(F)(F)F,UZCHMABSKIYPKN-UHFFFAOYSA-N,,,,,1.0,7.22,,,,,,,,,,,,,,,1.0,7.22,1.0,7.22,1.0,7.22,1.0,7.22,1,7.22,1,7.22,1,7.22,1,7.22,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL5747172,,CC(C)Oc1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,DHBCZMUWSDEGNO-LFYBBSHMSA-N,464.51,C26H21FO5S,7.09,-0.33,0,CHEMBL5747172,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)Oc1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,DHBCZMUWSDEGNO-LFYBBSHMSA-N,1.0,6.65,,,,,1.0,6.65,,,,,1.0,6.65,,,,,,,,,,,,,,,1,6.65,,,,,1,6.65,"er_alpha_active,esr1_binding,esr1_reporter,mie_receptor_binding,reporter_response"
CHEMBL5747452,,Cc1c(N2C(=O)N(CCCOc3ccc(-c4cc[n+]([O-])cc4)cc3C(F)(F)F)C(C)(C)C2=O)ccc(C#N)c1Cl,MJFWJAWEUOSMEJ-UHFFFAOYSA-N,572.97,C28H24ClF3N4O4,5.86,-0.95,0,CHEMBL5747452,,generic_bioactive,,chembl_source_target_mie_curated,Cc1c(N2C(=O)N(CCCOc3ccc(-c4cc[n+]([O-])cc4)cc3C(F)(F)F)C(C)(C)C2=O)ccc(C#N)c1Cl,MJFWJAWEUOSMEJ-UHFFFAOYSA-N,,,,,1.0,7.01,,,,,,,,,,,,,,,1.0,7.01,,,,,,,1,7.01,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL5748046,,Oc1ccc2c(c1)CCCC(c1ccc(OC(F)(F)F)c(Cl)c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,ZBNWPGLUONOBAF-VWLOTQADSA-N,576.03,C31H30ClF4NO3,8.05,-0.34,0,CHEMBL5748046,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)CCCC(c1ccc(OC(F)(F)F)c(Cl)c1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,ZBNWPGLUONOBAF-VWLOTQADSA-N,1.0,6.91,,,,,1.0,6.91,1.0,6.91,1.0,6.91,,,,,,,,,,,,,,,,,1,6.91,1,6.91,1,6.91,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5748065,,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)no1,XNZAUZIEUSYZPC-PXYINDEMSA-N,399.84,C19H18ClN5O3,2.93,-2.08,0,CHEMBL5748065,,generic_bioactive,,chembl_source_target_mie_curated,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)no1,XNZAUZIEUSYZPC-PXYINDEMSA-N,,,,,1.0,7.42,,,,,,,,,,,,,,,1.0,7.42,,,,,,,1,7.42,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL5748745,,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(CSc6cccc(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,OHDDNRZGDGYKBR-BFQQSILCSA-N,637.75,C35H37F2NO6S,5.2,1.01,0,CHEMBL5748745,,generic_bioactive,,chembl_source_target_mie_curated,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(CSc6cccc(N)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,OHDDNRZGDGYKBR-BFQQSILCSA-N,0.0,4.52,,,,,0.0,4.52,,,,,,,,,,,,,,,,,,,,,0,4.52,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL574897,,CC(C)N(C(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,AEWWFKWBCCJQAS-YHWFYDKQSA-N,414.63,C26H42N2O2,5.24,0.92,0,CHEMBL574897,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)N(C(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,AEWWFKWBCCJQAS-YHWFYDKQSA-N,,,,,1.0,5.0,,,,,,,,,,,,,,,,,1.0,5.0,1.0,5.0,1.0,5.0,,,1,5.0,1,5.0,1,5.0,"ar_active,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL574911,,COC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,WMSQGMYJYBSBKA-ALHYADCGSA-N,331.46,C20H29NO3,3.07,2.32,0,CHEMBL574911,,generic_bioactive,,chembl_source_target_mie_curated,COC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,WMSQGMYJYBSBKA-ALHYADCGSA-N,,,,,1.0,5.5,,,,,,,,,,,,,,,,,1.0,5.5,1.0,5.5,1.0,5.5,,,1,5.5,1,5.5,1,5.5,"ar_active,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL5749733,,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(CNC(=O)c2cncs2)c(F)c1,IPWBGMIASRJFBG-UHFFFAOYSA-N,547.56,C24H17F4N5O2S2,5.02,-1.68,0,CHEMBL5749733,,generic_bioactive,,chembl_source_target_mie_curated,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(CNC(=O)c2cncs2)c(F)c1,IPWBGMIASRJFBG-UHFFFAOYSA-N,,,,,1.0,7.03,,,,,,,,,,,,,,,1.0,7.03,1.0,7.03,1.0,7.03,1.0,7.03,1,7.03,1,7.03,1,7.03,1,7.03,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL5750017,,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)F)cc3)sc3cc(O)ccc23)cc1,YGQWNZWXLBHTRL-KGVSQERTSA-N,438.45,C24H16F2O4S,7.1,-0.15,0,CHEMBL5750017,,generic_bioactive,,chembl_source_target_mie_curated,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)F)cc3)sc3cc(O)ccc23)cc1,YGQWNZWXLBHTRL-KGVSQERTSA-N,1.0,7.07,,,,,1.0,7.07,,,,,1.0,5.1,,,,,,,,,,,,,,,1,7.07,,,,,1,5.1,"er_alpha_active,esr1_binding,esr1_reporter,mie_receptor_binding,reporter_response"
CHEMBL5750100,,C/C=C/c1cn(-c2ccc(O)cc2)c(=O)c2c(O)cc(O)cc12,QAGWYKCFYYZWRQ-NSCUHMNNSA-N,309.32,C18H15NO4,3.14,0.37,0,CHEMBL5750100,,generic_bioactive,,chembl_source_target_mie_curated,C/C=C/c1cn(-c2ccc(O)cc2)c(=O)c2c(O)cc(O)cc12,QAGWYKCFYYZWRQ-NSCUHMNNSA-N,1.0,6.99,,,,,1.0,6.99,,,,,,,,,,,,,,,,,,,,,1,6.99,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5750959,,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(OC)c1,WNWAMUHZQZGPSQ-MHZLTWQESA-N,517.64,C32H36FNO4,6.52,-0.02,0,CHEMBL5750959,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(OC)c1,WNWAMUHZQZGPSQ-MHZLTWQESA-N,1.0,8.22,,,,,1.0,8.22,1.0,8.22,1.0,8.22,,,,,,,,,,,,,,,,,1,8.22,1,8.22,1,8.22,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5750993,,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(F)c1F,DMOPTXJOHNKNJJ-DEOSSOPVSA-N,523.6,C31H32F3NO3,6.79,-0.13,0,CHEMBL5750993,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(F)c1F,DMOPTXJOHNKNJJ-DEOSSOPVSA-N,1.0,8.7,,,,,1.0,8.7,1.0,8.7,1.0,8.7,,,,,,,,,,,,,,,,,1,8.7,1,8.7,1,8.7,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5751190,,CCc1ccccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1,FUUZCCQZJUABHI-NDEPHWFRSA-N,485.64,C32H36FNO2,7.06,-0.14,0,CHEMBL5751190,,generic_bioactive,,chembl_source_target_mie_curated,CCc1ccccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1,FUUZCCQZJUABHI-NDEPHWFRSA-N,1.0,8.15,,,,,1.0,8.15,1.0,8.15,1.0,8.15,,,,,,,,,,,,,,,,,1,8.15,1,8.15,1,8.15,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5751804,,Cc1cccc2c1O[C@H](c1ccc(OCCN3CC(CF)C3)cc1)c1c-2cnc2cc(O)ccc12,MKEHACYTGGCYPQ-GDLZYMKVSA-N,470.54,C29H27FN2O3,5.68,-0.25,0,CHEMBL5751804,,generic_bioactive,,chembl_source_target_mie_curated,Cc1cccc2c1O[C@H](c1ccc(OCCN3CC(CF)C3)cc1)c1c-2cnc2cc(O)ccc12,MKEHACYTGGCYPQ-GDLZYMKVSA-N,1.0,9.03,,,,,1.0,9.03,,,,,,,,,,,,,,,,,,,,,1,9.03,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5751939,,Oc1ccc2c(c1)CCCC(C1=CCNCC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,MMISJPDPZKGOJW-SANMLTNESA-N,462.61,C29H35FN2O2,5.26,0.11,0,CHEMBL5751939,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)CCCC(C1=CCNCC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,MMISJPDPZKGOJW-SANMLTNESA-N,1.0,6.7,,,,,1.0,6.7,1.0,6.7,1.0,6.7,,,,,,,,,,,,,,,,,1,6.7,1,6.7,1,6.7,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL5752042,,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=O)N1CCCOc1ccc(-c2ccncc2F)cc1,OXGWESFANHNOHA-UHFFFAOYSA-N,492.94,C26H22ClFN4O3,5.43,-1.34,0,CHEMBL5752042,,generic_bioactive,,chembl_source_target_mie_curated,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=O)N1CCCOc1ccc(-c2ccncc2F)cc1,OXGWESFANHNOHA-UHFFFAOYSA-N,,,,,1.0,7.8,,,,,,,,,,,,,,,1.0,7.8,,,,,,,1,7.8,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL5752521,,COc1ncc(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,LUYUYCNQIRCBNT-WAIKUNEKSA-N,493.55,C25H31F4N5O,4.83,-0.74,0,CHEMBL5752521,,generic_bioactive,,chembl_source_target_mie_curated,COc1ncc(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,LUYUYCNQIRCBNT-WAIKUNEKSA-N,1.0,8.22,,,,,1.0,8.22,,,,,,,,,,,,,,,,,,,,,1,8.22,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL5752702,,CC(O)(C(=O)Nc1ccnc(Br)c1)c1ccccc1,YNIIYSLXPVPOPP-UHFFFAOYSA-N,321.17,C14H13BrN2O2,2.69,-0.77,0,CHEMBL5752702,,generic_bioactive,,chembl_source_target_mie_curated,CC(O)(C(=O)Nc1ccnc(Br)c1)c1ccccc1,YNIIYSLXPVPOPP-UHFFFAOYSA-N,,,,,1.0,7.0,,,,,,,,,,,,,,,1.0,7.0,,,,,1.0,7.0,1,7.0,,,,,1,7.0,"ar_active,ar_binding,ar_reporter,mie_receptor_binding,reporter_response"
